halflife2-deathmatch.test,1048576,16,0.43344
halflife2-deathmatch.test,1048576,32,0.26688
halflife2-deathmatch.test,1048576,128,0.094112
halflife2-deathmatch.test,1048576,4,1.390656
halflife2-deathmatch.test,1048576,2,2.676544
halflife2-deathmatch.test,1048576,8,0.76
halflife2-deathmatch.test,1048576,0,5.230688
halflife2-deathmatch.test,1048576,64,0.12976
counterstrike-source.test,1048576,4,1.586272
counterstrike-source.test,1048576,0,5.926656
counterstrike-source.test,1048576,32,0.27168
counterstrike-source.test,1048576,8,0.855328
counterstrike-source.test,1048576,2,3.045248
counterstrike-source.test,1048576,16,0.480512
counterstrike-source.test,1048576,128,0.105408
counterstrike-source.test,1048576,64,0.143104
ntp.test,1048576,32,0.252
ntp.test,1048576,4,1.372192
ntp.test,1048576,128,0.089408
ntp.test,1048576,16,0.4408
ntp.test,1048576,64,0.12544
ntp.test,1048576,0,4.983104
ntp.test,1048576,8,0.766432
ntp.test,1048576,2,2.572256
battlefield2.test,1048576,32,0.155616
battlefield2.test,1048576,2,1.947584
battlefield2.test,1048576,128,0.061536
battlefield2.test,1048576,64,0.090464
battlefield2.test,1048576,0,3.836512
battlefield2.test,1048576,16,0.295136
battlefield2.test,1048576,4,0.997344
battlefield2.test,1048576,8,0.524448
yahoo.test,2097152,16,0.976064
yahoo.test,2097152,8,1.782464
yahoo.test,2097152,32,0.546592
yahoo.test,2097152,0,12.515456
yahoo.test,2097152,64,0.307264
yahoo.test,2097152,4,3.295008
yahoo.test,2097152,2,6.392992
yahoo.test,2097152,128,0.145312
h323.test,2097152,8,1.580352
h323.test,2097152,32,0.488288
h323.test,2097152,2,5.740384
h323.test,2097152,128,0.138752
h323.test,2097152,16,0.87616
h323.test,2097152,4,2.980576
h323.test,2097152,0,11.26992
h323.test,2097152,64,0.30016
tsp.test,1048576,16,0.413824
tsp.test,1048576,4,1.263168
tsp.test,1048576,32,0.248224
tsp.test,1048576,128,0.084608
tsp.test,1048576,64,0.120416
tsp.test,1048576,8,0.701536
tsp.test,1048576,0,4.53456
tsp.test,1048576,2,2.355904
hotline.test,1048576,16,0.304384
hotline.test,1048576,8,0.550336
hotline.test,1048576,64,0.08096
hotline.test,1048576,128,0.054016
hotline.test,1048576,2,2.068896
hotline.test,1048576,4,1.056544
hotline.test,1048576,0,4.55344
hotline.test,1048576,32,0.161568
rtp.test,1048576,2,2.4624
rtp.test,1048576,0,4.722656
rtp.test,1048576,16,0.427712
rtp.test,1048576,128,0.086336
rtp.test,1048576,64,0.12224
rtp.test,1048576,32,0.245824
rtp.test,1048576,4,1.326016
rtp.test,1048576,8,0.746336
dns.test,8388608,64,0.440544
dns.test,8388608,2,12.864928
dns.test,8388608,8,3.248224
dns.test,8388608,0,25.830592
dns.test,8388608,32,0.8384
dns.test,8388608,128,0.235456
dns.test,8388608,16,1.641376
dns.test,8388608,4,6.459328
ssl.test,1048576,32,0.2256
ssl.test,1048576,0,4.972512
ssl.test,1048576,8,0.735648
ssl.test,1048576,2,2.568704
ssl.test,1048576,16,0.410368
ssl.test,1048576,128,0.08096
ssl.test,1048576,4,1.361632
ssl.test,1048576,64,0.119872
aim.test,1048576,64,0.121344
aim.test,1048576,128,0.08576
aim.test,1048576,16,0.418912
aim.test,1048576,0,4.50528
aim.test,1048576,8,0.71008
aim.test,1048576,4,1.28288
aim.test,1048576,2,2.3504
aim.test,1048576,32,0.244736
