halflife2-deathmatch.test,8192,3.826016,4.387021
halflife2-deathmatch.test,16384,5.557568,6.316669
halflife2-deathmatch.test,4096,3.2792,3.666466
halflife2-deathmatch.test,32768,11.451008,12.793555
halflife2-deathmatch.test,1048576,232.805696,267.802464
halflife2-deathmatch.test,131072,32.898784,37.107036
halflife2-deathmatch.test,524288,118.745088,136.231247
halflife2-deathmatch.test,1088409,241.707968,275.934383
halflife2-deathmatch.test,65536,19.18032,21.375183
halflife2-deathmatch.test,262144,60.703936,70.383689
halflife2-deathmatch.test,256,3.277696,3.439691
counterstrike-source.test,65536,25.133184,27.352561
counterstrike-source.test,1048576,304.605056,351.453433
counterstrike-source.test,1472463,476.463648,521.391341
counterstrike-source.test,16384,7.24448,8.103213
counterstrike-source.test,4096,4.355456,4.735389
counterstrike-source.test,131072,43.110048,49.069058
counterstrike-source.test,262144,78.888608,87.150941
counterstrike-source.test,256,4.344512,4.504144
counterstrike-source.test,8192,5.002432,5.534584
counterstrike-source.test,32768,16.2176,17.317254
counterstrike-source.test,524288,155.498016,174.141386
ntp.test,32768,8.582432,9.90631
ntp.test,16384,3.948,4.822342
ntp.test,8192,2.928512,3.482713
ntp.test,524288,81.059136,108.673351
ntp.test,262144,41.7968,56.321115
ntp.test,1374296,215.320864,264.858926
ntp.test,131072,22.536448,26.436801
ntp.test,65536,13.226272,15.250228
ntp.test,4096,2.510304,2.921397
ntp.test,1048576,159.96032,194.300004
ntp.test,256,2.464768,2.623663
battlefield2.test,4096,1.517088,2.041815
battlefield2.test,1048576,131.230688,169.020123
battlefield2.test,262144,34.55728,42.678496
battlefield2.test,131072,18.529376,22.272714
battlefield2.test,65536,10.667968,12.551135
battlefield2.test,16384,2.963712,3.727787
battlefield2.test,32768,6.281824,7.484278
battlefield2.test,1476796,188.01952,262.455395
battlefield2.test,8192,2.168256,2.739111
battlefield2.test,256,1.40768,1.622906
battlefield2.test,524288,66.512768,83.579808
yahoo.test,524288,106.702464,123.688841
yahoo.test,16384,4.717504,5.50141
yahoo.test,8192,3.399744,3.932702
yahoo.test,1048576,210.703968,245.287817
yahoo.test,65536,16.9552,18.988351
yahoo.test,131072,30.699104,34.626198
yahoo.test,2097152,418.494784,488.968025
yahoo.test,256,2.348096,2.498787
yahoo.test,4096,2.369216,2.759715
yahoo.test,262144,55.464928,63.7718
yahoo.test,32768,10.775328,12.084944
yahoo.test,2627405,523.282528,608.441097
h323.test,16384,5.47328,6.252904
h323.test,4096,3.438336,3.855038
h323.test,256,3.344576,3.503107
h323.test,131072,31.695072,35.940754
h323.test,8192,4.003104,4.549542
h323.test,1048576,226.603104,260.636732
h323.test,65536,18.431136,20.386367
h323.test,262144,59.107328,67.232583
h323.test,32768,11.028384,12.15674
h323.test,524288,114.80832,143.51536
h323.test,2241832,494.787008,566.73235
h323.test,2097152,449.85232,517.433791
tsp.test,1048576,132.894336,170.524442
tsp.test,65536,11.028256,12.973607
tsp.test,8192,2.309696,2.836121
tsp.test,524288,67.315392,84.28046
tsp.test,32768,7.164704,8.320491
tsp.test,262144,34.829376,43.131768
tsp.test,1162511,154.910112,194.254189
tsp.test,4096,1.977408,2.445219
tsp.test,256,1.947104,2.10111
tsp.test,131072,18.778208,22.553338
tsp.test,16384,3.313024,4.146905
hotline.test,65536,14.198848,16.483627
hotline.test,1048576,47.585376,85.887023
hotline.test,256,2.909824,3.094395
hotline.test,1216433,54.506336,94.316395
hotline.test,131072,24.295104,28.044482
hotline.test,8192,3.359744,3.948346
hotline.test,32768,9.104704,10.442483
hotline.test,262144,44.597504,52.93171
hotline.test,16384,4.435904,5.234826
hotline.test,524288,46.112416,63.148186
hotline.test,4096,3.044416,3.450447
rtp.test,1536723,222.468704,272.555593
rtp.test,524288,75.829792,99.599761
rtp.test,16384,3.660256,4.390442
rtp.test,256,2.185248,2.355123
rtp.test,262144,39.365088,47.565513
rtp.test,1048576,149.607488,183.866881
rtp.test,65536,12.4744,14.583033
rtp.test,32768,8.033216,9.371465
rtp.test,131072,21.20784,24.696771
rtp.test,8192,2.62128,3.154878
rtp.test,4096,2.202272,2.562133
dns.test,16384,5.652576,6.441546
dns.test,4096,2.787712,3.107735
dns.test,2097152,42.37984,109.165244
dns.test,8192,3.932704,4.451414
dns.test,256,2.621984,3.0439
dns.test,1048576,40.736768,98.502971
dns.test,8533671,67.219072,325.515938
dns.test,65536,19.317504,21.458014
dns.test,524288,40.593088,64.292887
dns.test,131072,33.417056,39.4579
dns.test,32768,12.219072,13.531291
dns.test,262144,40.275936,48.506557
dns.test,4194304,48.349088,231.095688
ssl.test,4096,2.060992,2.463517
ssl.test,524288,62.021344,90.706919
ssl.test,65536,13.41936,15.811963
ssl.test,256,1.802336,1.993694
ssl.test,1048576,62.048896,119.497308
ssl.test,1475251,66.278496,114.880509
ssl.test,16384,3.695072,4.681681
ssl.test,8192,2.643328,3.257894
ssl.test,131072,23.242208,28.175224
ssl.test,32768,8.497856,9.784786
ssl.test,262144,43.120224,51.52664
aim.test,256,1.91456,2.085535
aim.test,131072,20.223904,23.894153
aim.test,65536,11.814464,14.025697
aim.test,16384,3.473632,4.262143
aim.test,262144,37.661088,51.552689
aim.test,1344963,192.104544,237.235373
aim.test,524288,72.724288,96.408074
aim.test,1048576,143.849408,191.513954
aim.test,8192,2.525536,3.061918
aim.test,32768,7.522752,8.790663
aim.test,4096,1.929632,2.319784
